job_id,title,employer,lang,english_flag,municipality,region,city,streetAddress,url,text_excerpt
30480326,Rondväktare till Securitas Stockholm Nord - Sommarjobb,Securitas Sverige AB,sv,True,,,,,,"Företagsbeskrivning Securitas har en viktig roll i samhället och förvaltar ett av Sveriges viktigaste uppdrag - att skydda och hjälpa människor att känna sig trygga. Nu har du chansen att bli en del av Sveriges största säkerhetsföretag. Oavsett om du vill jobba mycket eller lite, dag eller natt så b..."
30480295,Senior ASIC Verification Engineer to our R&D site in Stockholm,Axis Communications AB,en,False,,,,,,Do you want to work with advanced ASIC development in the forefront of technology? Are you ready to join a team responsible for the very heart of the Axis products - the ARTPEC SoC chip - where your contribution really matters and where team collaboration is the way to success? We are now looking fo...
30480230,Sjuksköterska - vårdcentral,Operationskonsulterna Stockholm AB,sv,True,,,,,,Att arbeta som sjuksköterska hos oss: Som sjuksköterska hos Operationskonsulterna kommer du i detta uppdrag att få arbeta på en vårdcentral i Stockholm. Du behöver vara trygg i din yrkesroll och ha erfarenhet av att arbeta som sjuksköterska på en vårdcentral.     Arbetstid: dagtid Period: v.6-9     ...
30480141,IT driven teamkonsultchef,Medcura AB,sv,True,,,,,,"Vill du kombinera ledarskap, affärsutveckling och operativt arbete i en snabbväxande organisation? Då är det här rollen för dig. Medcura växer och söker nu en konsultchef med tydlig teamleader-profil. Vi är ett familjärt och engagerat bemanningsföretag inom vårdsektorn, beläget på Sturegatan i centr..."
30480147,Content Moderator / Community Manager,Jobbusters AB,en,False,,,,,,"Your New Role  We are looking for a Content Moderator / Community Manager to join a creative and fast-growing creators program within the gaming industry. In this role, you will be a key contributor to ensuring high-quality user-generated content while supporting and engaging with a passionate globa..."
30480088,SAP Tekniker,MRC Bemanning AB,sv,True,,,,,,"Välkommen till MRC Bemanning– bemanning och konsultlösningar för framtiden Vi är ett bemannings- och konsultföretag som arbetar brett över flera branscher. Vår drivkraft är att matcha rätt kompetens med rätt uppdrag, oavsett om det handlar om teknik, administration, ekonomi, logistik eller andra omr..."
30479984,Copy of Barnpassare - Hemfrid (Extrajobb),Hemfrid i Sverige AB,sv,True,,,,,,"Hemfrid söker erfarna barnpassare till våra kunder i Stockholm! 👶🧸 Hemfrid är Sveriges största företag inom hemstädning. Vi hjälper våra kunder med tjänster i hemmet så som städning, fönsterputs, flyttservice och mycket annat. Just nu söker vi barnpassare till våra kunder i Stockholm! Vi söker dig s..."
30479967,Vikarierande lärare i engelska och språkval svenska/engelska,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.    Arbetsplatsbeskrivning   Den 10 januari 2023 öppnade vi äntligen portarna f..."
30479906,Väktare till Citygruppen Securitas Stockholm - sommarjobb,Securitas AB,sv,True,,,,,,"Företagsbeskrivning Securitas har en viktig roll i samhället och förvaltar ett av Sveriges viktigaste uppdrag - att skydda och hjälpa människor att känna sig trygga. Nu har du chansen att bli en del av Sveriges största säkerhetsföretag. Oavsett om du vill jobba mycket eller lite, dag eller natt så b..."
30479872,Stationär väktare till Securitas Stockholm syd - sommarjobb,Securitas AB,sv,True,,,,,,"Företagsbeskrivning Securitas har en viktig roll i samhället och förvaltar ett av Sveriges viktigaste uppdrag - att skydda och hjälpa människor att känna sig trygga. Nu har du chansen att bli en del av Sveriges största säkerhetsföretag. Oavsett om du vill jobba mycket eller lite, dag eller natt så b..."
30479829,Platschef Betong,Futuria People AB,sv,True,,,,,,Är du en platschef/erfaren arbetsledare som har erfarenhet av prefabricerade betongkonstruktioner och har kvalificering i Betongklass 1 (minst Betongklass 2)? Då kan detta vara nästa steg i din karriär! Vår kund är en etablerad aktör inom bygg- och infrastrukturbranschen med verksamhet i Finland och...
30479843,Personlig assistent sökes till en kille i Hägersten,Nordström Assistans AB,sv,True,,,,,,Nu söker vi på Nordström Assistans Dig som har hjärtat på rätt ställe och som vill tillgodose en människas liv med särskilda insatser. Vad innebär tjänsten?   Jag är en glad och social kille på 23 år som bor i Hägersten. Jag har en cp-skada och sitter i rullstol. Jag har inget tal men kommunicerar m...
30479760,Ordningsvakter till Securitas Stockholm - sommarjobb,Securitas AB,sv,True,,,,,,"Företagsbeskrivning Securitas har en viktig roll i samhället och förvaltar ett av Sveriges viktigaste uppdrag - att skydda och hjälpa människor att känna sig trygga. Nu har du chansen att bli en del av Sveriges största säkerhetsföretag. Oavsett om du vill jobba mycket eller lite, dag eller natt så b..."
30479758,Administratör till försäkringsbolag i City,SJR in Sweden AB,sv,True,,,,,,Nu tillsätter vi på SJR en Administratör inom området pensionsflytt. Vår kund är ett av Sveriges snabbast växande pensionsbolag. Vill du hjälpa människor genom att leverera enkla och flexibla pensions- och sparlösningar som möjliggör att fler människor får en tryggare och bättre framtid? Då är denna...
30479732,Utbildare för blivande processoperatörer,Clockwork Bemanning & Rekrytering AB,sv,True,,,,,,Om oss Clockwork Skolbemanning & Rekrytering är företaget med mångårig erfarenhet av skolverksamhet. Vi bistår huvudmän och skolledare över hela landet med bemanning och rekrytering av all skolpersonal – från förskola till yrkeshögskola. Vi arbetar mot samtliga skolformer och kan genom goda samarbet...
30479704,Arbetsledare och ställföreträdande till mobila ordningsvakterna,Avarn Security AB,sv,True,,,,,,En ordningsvakt arbetar på offentliga platser där många människor är i rörelse. Därför är det viktigt att klara många intryck och ha hög social kompetens. Trivs du i rollen som ordningsvakt och vill vara en del av den ledande aktören i branschen? Vill du utvecklas till någonting mer? Bli vår nya Arb...
30479724,Quality Assurance (Process Executor),Professional Galaxy AB,en,False,,,,,,"Professional Galaxy is an IT and technology consulting company that provides highly specialized expertise within IT, software development, SAP, purchasing, electronics and mechanical design. We collaborate with experienced senior experts and deliver strategic value-creating expertise to some of Swed..."
30479645,Business Developer till Coromatic,Coromatic AB,sv,True,,,,,,Vill du vara med och driva strategiska utvecklingsinitiativ i en internationell koncern? Coromatic Group söker en Business Developer till vårt team Strategy & Transformation – en nyckelroll för att forma framtidens affärsstrategi och operativa modell.  Om rollen  Som Business Developer blir du en ce...
30479534,Senior Software Developer (Network Infrastructure),H & M Hennes & Mauritz Gbc AB,en,False,,,,,,"Job Description WHAT YOU’LL DO  We’re looking for a Senior Software Developer with Network automation experience,  to join our Networking team and help automate and optimize global network infrastructure. In this role, you’ll build tools and platforms that enhance visibility, resilience, and deploym..."
30479516,SSAB - Solutions Expert,SSAB Emea AB,en,False,,,,,,"Becoming part of the SSAB family means joining a journey. A journey that we believe is essential for the sustainability of this planet. Steel has been one of the most important materials for developing our society and it will continue to be so. In the roofs over our heads, in the bridges connecting ..."
30479345,Strateg med inriktning avtalsförvaltning till Äldreförvaltningen,Stockholms kommun,sv,True,,,,,,"Stockholm – vår huvudstad med miljoner drömmar, förväntningar och ambitioner. Vi jobbar för alla som lever här idag och i framtiden. Nu söker vi dig som vill tänka stort, nytt och annorlunda med oss – för stockholmarna.  Äldreförvaltningen ansvarar för kommunövergripande frågor rörande äldreomsorg, ..."
30479273,Demand Planner - B2B,Rekryteringsgruppen i Stockholm AB,en,False,,,,,,"About the Role: Join LGE Nordic’s Home Solutions team in Stockholm as a Demand Planner. This consultant role offers the potential for permanence and provides a dynamic opportunity to manage supply chains, forecast demand, and optimize stock for our home appliances. Be at the forefront of ensuring th..."
30479181,Live-Ops Specialist,Goals AB,en,False,,,,,,"We are building the next generation of football gaming   We believe football gaming should be as exciting and inclusive as the sport itself. Our vision is to build the world’s most player-centric football game, which empowers a global community to compete, create, and connect. No outdated licenses. ..."
30479123,Uppdragschef,Humana AB,sv,True,,,,,,"Drivs du av att arbeta med människor? Vill du vara spindeln i nätet i det viktiga arbetet att samordna personlig assistans och bidra till vår vision ""Alla har rätt till ett bra liv""? Då är detta något för dig. Vi på Humana söker nu en engagerad och driven uppdragschef till vårt Stockholmskontor. Om ..."
30478975,Serviceinriktad medarbetare till Stockholm,Entreprenad Partner i Stockholm AB,sv,True,,,,,,"Letar du efter ett jobb där service, administration och mötet med människor står i centrum? Då kan detta vara rollen för dig! Om tjänsten Vi söker en noggrann och serviceinriktad administratör till ett längre uppdrag hos en av Umeås större arbetsgivare. 📍 Placering: Stockholm City  🕒 Omfattning: Hel..."
30478957,Verksamhetschef sökes till Unika LSS Skarpnäcks avtalsområde,Unika LSS Omsorg Sverige AB,sv,True,,,,,,"Om jobbet Vi söker nu en verksamhetschef till Unika LSS, Petrejusvägen och Åstorpsringens gruppbostäder inom Skarpnäcks avtalsområde. Vi ser fram emot att välkomna en ny kollega och verksamhetschef för två av våra fina gruppbostäder. Unika LSS bedriver sedan 2023 fem gruppbostäder inom Skarpnäcks en..."
30478906,Två verksamhetschefer till Aleris Ögon,Aleris Sjukvård AB,sv,True,,,,,,Är du en trygg ledare med skarp blick för framtiden? Vill du vara med och bygga upp framtidens ögonsjukvård – från grunden? Aleris söker nu två verksamhetschefer som får ett avgörande uppdrag: att leda våra nya specialistmottagningar inom ögonvård i Region Stockholms områden Nordväst och Sydost. Det...
30478880,Infrastrukturarkitekt till IT-avdelningen på Karolinska Institutet,Karolinska Inst,sv,True,,,,,,"Vill du vara med och forma framtidens digitala forskningslandskap? Vi söker en engagerad och driven IT arkitekt med fokus på IT-infrastruktur.  Karolinska Institutet är ett av världens ledande medicinska universitet med vision att driva utveckling av kunskap om livet och verka för en bättre hälsa ..."
30478789,Home cleaner to Freska!,Freska Sweden AB,en,False,,,,,,Do you have experience in home cleaning and want to work within a company that gives the opportunity to grow and develop? Or are you in the beginning of your career and want to work in a company that offers high quality training and a safe employment? Apply to become one of our amazing home cleaners...
